title,reviews
12 솔져스 (12 Strong),"니콜라이 퓰시 감독 / 130분 / 15세 관람가
크리스 헴스워스, 마이클 섀넌, 마이클 페냐, 윌리암 피츠너..
전문가 평점: 로튼토마토 지수 54%(평점: 5.6/10), 메타스코어 54점, 2월 1일 기준
관객 평점: 로튼팝콘 지수 72%(평점: 3.9/5), 메타유저스코어 6.2점, 2월 1일 기준
개인적인 평점: 5.5점 (오락성: 7점, 작품성: 4점)

     안녕하세요? 오늘은 어제(1월31일) CGV 대구칠곡에서 관람하고 온 <12 솔져스> 이야기를 해볼게요.

     덕 스탠튼의 베스트셀러 논픽션 'Horse Soldiers'를 바탕으로 제작된 <12 솔져스, 원제: 12 Strong>는 코소보 종군 기자 출신인 니콜라이 퓰시 감독의 장편 연출 데뷔작인데요. MCU의 '토르'로 친숙한 크리스 헴스워스가 주연을 맡고 있는 작품이죠.

     라이온스게이트가 3,500만불의 제작비(※출처: LA Times)를 투입해 제작한 <12 솔져스>는 현지 시각으로 지난 19일에 북미에서 개봉해, 1,581만불의 오프닝 주말 스코어를 기록하며 2위로 북미 주말 박스오피스에 데뷔한 후, 1월 30일까지 3,135만불의 북미누적수익(월드와이드 3,676만불)을 기록하고 있는데요.

     <12 솔져스>는 북미 평론가들 사이에서 ""자신감과 매력이 넘치는 크리스 헴스워스의 원맨쇼"", ""캡틴 아메리카가 되어 돌아온 토르"", ""약간 과장된 감이 있긴 하지만, 그럼에도 불구하고 충분히 재밌다."" 등과 같은 긍정적인 평가와 ""그저 그런 킬링타임용 영화"", ""국뽕 제대로 들이킨 애국 영화"", ""명예로운 군인들의 실화를 철저하게 상업적으로 이용한 영화"" 등과 같은 부정적인 평가가 팽팽하게 맞서는 양상을 보이며, 54%의 로튼토마토 지수(평점: 5.6/10)와 54점의 메타스코어를 기록하고 있죠. (※해외 관객 평점: 로튼팝콘 지수 72%(평점: 3.9/5), 메타유저스코어 6.2점, 2월 1일 기준)

     자, 그럼 제가 직접 보고 느낀 <12 솔져스>는 과연 어떤 영화였는지, 언제나 그렇듯 지금부터 솔직하게 말씀드려보도록 할게요.

※ 본 포스팅은 필자의 취향과 의견이 반영된 지극히 주관적인 리뷰입니다. 작품에 대한 감상은 옳고 그름의 흑백논리가 아닌 개인의 취향과 기호에 따른 '다름'이 존재할 뿐인데요. 필자의 리뷰가 본인의 감상과 달라 마음에 들지 않는다는 이유로 무분별한 비난 댓글을 남기시는 경우가 빈번한데, 부디 '다름'을 존중할 줄 아는 너그럽고 성숙한 태도를 보여주시기를 정중히 부탁드릴게요. 매너가 사람을 만드는 법이니까요. :)
     적지에 고립된 네이비씰의 기적적인 실제 생환 스토리를 다룬 <론 서바이버(2013)>, 미군 역사상 가장 치명적인 스나이퍼라 불리는 크리스토퍼 스캇 크리스 카일(1974~2013)의 실화를 바탕으로 한 <아메리카 스나이퍼(2014)> 등과 마찬가지로, <12 솔져스>는 지난 수십 년 동안 중동을 비롯한 세계 각지에서 전쟁을 치르고 있는 미군의 수많은 전투 중 하나를 바탕으로 제작된 작품인데요. 하지만 <12 솔져스>는 실화의 진정성보다는 상업적 재미 쪽으로 무게추가 많이 기울어져 있는 작품이었기 때문에, 어떤 의미에서는 <론 서바이버>, <아메리칸 스나이퍼> 등과 전혀 다른 성향을 띄고 있는 전쟁 영화라고도 볼 수 있는 작품이었죠.
     각종 중화기를 비롯해 장갑차, 탱크, 방사포 등으로 중무장한 수만 명의 적을 향해 (B-52 폭격기의 공중 지원을 받긴 하지만) 개인화기 꼴랑 하나 든 채로 말을 달려 돌진하는 12명의 스페셜포스와 200여명의 아프가니스탄 용병들의 이야기는 (개인의 취향과 기호에 따라서는) 터무니없게 과장된 미국식 영웅주의 영화로 비춰질 가능성이 농후한 게 사실이었는데요. 더군다나 <12 솔져스>의 실제 모델인 스페셜포스 ODA 595팀이 2001년 임무 수행 당시 순수하게 이동 목적으로만 말을 타고 다녔던 것을 감안하면, <12 솔져스>에서 한 손에는 말고삐를 잡고 다른 한 손으로는 소총을 든 채로 적진을 누비며 닥치는 대로 적을 학살하는 ODA 595팀의 모습이 누군가에게는 분명 오글거리는 불편함으로 받아들여질 가능성이 다분해 보였죠.
     하지만 <론 서바이버>가 중반 이후 밀도 높게 다루고 있었던 '아랍인이라고 해서 모두가 테러리스트인 것은 절대!! 아니다.'라는 메시지, 그리고 4차례의 파병 동안 자신이 직접 초래한 무수히 많은 부수적 피해(※Collateral Damage, 군사적으로는 민간인 피해를 지칭)로 인해 정신세계가 완전히 붕괴되어 버린 미군 역사상 가장 치명적인 저격수 크리스토퍼 스캇 크리스 카일을 통해 가해자도 피해자도 불분명한 전쟁의 본질을 정확히 꿰뚫고 있었던 <아메리칸 스나이퍼> 등을 관람하시면서 '지겹다!!', '전투 장면이나 실컷 보여줄 것이지..' 등과 같은 생각을 하셨던 분들이시라면, 마치 20세기 중반 크게 유행했던 웨스턴 무비의 한 장면처럼, 자욱한 연기를 뚫고 홀연히 나타나 빗발치는 총탄 속에서도 털끝 하나 다치지 않은 채 악당들을 무참히 쓰러뜨리는 <12 솔져스> 속 스페셜포스의 모습에서 그토록 바래 마지않던 짜릿한 장르적 쾌감을 느끼게 되실 수도 있을 것 같더라구요.
     앞서 말씀드린, <론 서바이버>와 <아메리칸 스나이퍼>를 비롯해, 캐스린 비글로우 감독이 아카데미 역사상 최초이자 유일한 여성 감독상 수상자로 영원히 회자될 수 있도록 만들어준 영화 <허트 로커(2008)>, 인간의 잔인한 본성을 피아에 관계없이 적나라하게 묘사함으로써 전쟁의 참상을 사실적으로 전달했던 스티븐 스필버그 감독의 <라이언 일병 구하기(1998)> 등이 가지고 있는 공통점은 무엇일까요? 이들 영화들의 공통점은 결코 어느 한 쪽으로 치우치지 않은 중립적이고 객관적인 시각을 영화 내내 유지하며 전쟁을 묘사하고 있다는 점인데요. 하지만 <12 솔져스>는 '중립적이고 객관적인 시각'과는 거리가 멀어 보이는 게 사실이었죠.
     균형 잡힌 시각으로 전쟁을 묘사하고 있는 영화들의 경우 피아를 구분함에 있어 결코 '선과 악'으로 선명하게 구분되는 이분법적인 논리를 경계하고 지양하는 것이 일반적인데요. 예를 들어, 주인공을 향해 미친 듯이 총알을 퍼붓는 적들도 알고 보면 소중한 누군가를 지키기 위해 목숨을 걸고 싸우는 평범한 아버지, 남편, 아들임을 보여줌으로써 서사의 중립성과 객관성을 유지하죠.
     하지만 <12 솔져스>는 미군은 '절대선'이자 '정의', 탈레반과 알카에다는 '절대악'이자 '불의'이라는 이분법적인 논리에 입각해 서사를 풀어나가고 있었는데요. 이를 위해, <12 솔져스>는 영화의 첫 장면에서부터 각종 테러 장면들을 보여주는 것으로 시작해, 9.11 테러를 거쳐, ""여자는 8살이 넘으면 배우면 안 된다.""라는 율법을 외치며 어린 학생들이 지켜보는 앞에서 여교사를 잔인하게 살해하는 탈레반의 지휘관 라잔의 모습을 뜬금없이 비추며, 탈레반은 죽어 마땅한 존재기 때문에 그들을 몰살시키기 위해 미국이 지난 수십 년간 중동에서 벌여온 전쟁은 정당하다는 논리를 펼쳐 보이죠.
     물론, 탈레반과 알카에다 같은 테러 단체는 지구상에서 영원히 사라져야 할 존재임이 분명합니다. 하지만 문제는 <12 솔져스>가 테러 단체들의 악행은 강조해서 반복적으로 보여주지만, 정작 자신들이 CIA를 이용해 각종 분쟁을 조장하고 그로 인해 매년 수천 명의 무고한 민간인이 '부수적 피해'라는 명목하에 그 누구도 책임지지 않는 비참한 죽음을 맞이하고 있는 현실은 흐리멍덩한 은유로 때워버리고 있다는 것이었죠. (※극중에서 아프가니스탄의 반군 지도자들을 돈으로 포섭하고 다니는 브라이언은 중동뿐만 아니라 세계 곳곳에서 자금과 무기를 지원해 분쟁을 조장해 왔고 지금 이 순간에도 분쟁을 일으키고 있는 미국 정부의 위선적인 행태를 은유적으로 나타내고 있는 인물인데요. 여기서 재밌는 점은 브라이언을 연기한 배우가 <시카리오(2015)>, <로스트 인 더스트(2016)>의 각본을 써 단숨에 할리우드 최고의 시나리오 작가 중 한 명으로 급부상한데 이어, <윈드 리버(2016)>를 통해 뛰어난 작가주의 감독으로 거듭난 테일러 쉐리던이라는 것이죠.) 또한 교전 중 비참한 죽음을 맞이한 이름 모를 소년병과 B-52의 폭격으로 인해 (스크래치 수준의) 부상을 입게 되는 소년병 나지브 등의 모습은 미군의 폭격으로 인해 바로 지금 이 순간에도 피해를 입고 있는 무수한 민간인들을 (미약하게나마) 상징적으로 묘사하고 있는 장면이기도 한데요. (※참고로, UN보고서에 따르면 2017년 1월부터 9월까지 9개월 동안 아프가니스탄 지역에서 미군의 폭격으로 인해 발생한 민간인 피해는 사망 205명, 부상 261명이라고 하네요. 출처: 가디언)
     그런 이유로 <12 솔져스>는 관객 개인의 취향과 관점에 따라 누군가에게는 통쾌하고 짜릿한 전쟁영화로 받아들여질 수 있는 반면에, 다른 누군가에게 있어서는 국뽕 제대로 들이킨 미국 우월주의 영화로 받아들여지는 등의 형태로 호불호의 편차가 크게 나타날 가능성이 높은 작품이었는데요. 개인적으로는 <12 솔져스>가 미국 우월주의를 의도했다기보다는, 영화적 재미를 강조하는 과정에서 수반된 (고의성이 약한) 부수적 효과 정도로 보였지만, 앞서 말씀드렸다시피 개인의 시각에 따라서는 상당히 불편하고 불쾌한 영화로 받아들여질 수도 있을 것 같아 보이더라구요. 어디까지나 지극히 주관적인 사견일 뿐이지만, <허트 로커>, <론 서바이버>, <아메리칸 스나이퍼> 등과 마찬가지로 편향되지 않은 균형 잡힌 시선을 통해 제작되었다면, 지금보다 훨씬 더 좋은 영화가 될 수 있지 않았을까 하는 생각이 드네요.
     하단에 <12 솔져스>의 팩트 정리를 첨부하니, 관심 있으신 분들은 한 번쯤 읽어 보시길 바라며, 전 그럼 이쯤에서 <12 솔져스> 리뷰는 마치도록 할게요. 모두들 즐겁고 행복한 하루 되세요~*

※ 실제와 다른 부분을 알려 주시면 바로 수정하도록 하겠습니다.

12 솔져스
감독 니콜라이 퓰시 출연 크리스 헴스워스, 마이클 섀넌, 마이클 페나, 트... 개봉 2018 미국
리뷰보기"
12 솔져스 (12 Strong)," 
 

안녕하세요. 케이론입니다!

영화 <12 솔져스>에 대한 후기입니다.

줄거리나 결말은 없습니다.


지극히 개인적인 몇 줄 평

긴박하고 긴급한 상황으로 이어지는
전개와 긴장감 넘치는 액션들로
몰입감이 끝까지 유지된다.
일련의 연출들이 뛰어나다.

다소 현실감 떨어지는 몇몇 장면들과
과하게 애국적인 설정들을
감했다면 더 좋은 감상이 되지 않았을까.

어느 정도의 각색을 감안하더라도
실화를 바탕으로 했다는 사실에
그저 놀라울 따름이다.

이러나 저라나
영화에서의 이런 일들은 두 번 다시는
일어나지 않았으면 하는 바람뿐이다.

전반적으로 잘 만든 작품이다.




조금이나마 도움이 되셨다면 아래의 링크를 통해
소중한 추천 한 표 부탁드립니다!!
12 솔져스
전 세계가 목격한 사상 최악의 테러 발생 15일 후,'미치(크리스 헴스워스)'는 사랑하는 가족을 뒤로 한 ...
movie.naver.com
 


아래의 링크를 통해 블로그를 방문하시면
영화 관련 기사/시사회/개봉 예정작/주말 영화 편성 등
영화와 관련한 다양한 정보를 확인하실 수 있습니다.
오늘도 영화로운 블로그 : 네이버 블로그
블로그 관리 및 광고 등 기타 문의사항은 chiron94@naver.com으로 부탁드립니다.
blog.naver.com
 "
12 솔져스 (12 Strong),"영화 속 중심인물들이 소속된 부대에 대한 설명은 아래 글을 통해 확인하실 수 있습니다.
http://m.terms.naver.com/entry.nhn?docId=3580650&cid=59087&categoryId=59087

어릴 때 9.11 테러를 뉴스속보로 봤던 기억이 아직 생생합니다.
밤 늦게 손예진 씨 나오는 MBC 드라마 보고 있었는데 갑작스레 정규방송이 중단되더니
화염에 휩싸인 쌍둥이 빌딩에 비행기가 충돌하는 장면이 연속적으로 방영되었죠.
지구 반대편 어린 학생도 깊은 충격을 받았는데, 목숨 바쳐 국가를 수호하기로 맹세한
작전요원들은 어떤 심정이었을지 군인이 된 뒤에야 어렴풋이나마 가늠할 수 있었습니다.

영국과 러시아도 물러난 고립무원의 적지에서 지역선도부대로 맞딱드릴 위험에 대한 도전.
국가가 부여한 막중한 임무를 완수하고 전우들을 살려 가족의 품으로 돌아와야 한다는 다짐.
전투를 경험해본 것은 아니지만 만약 전쟁이 발발한다면 저들과 비슷한 감정을 공유하게 될
사람으로서 예고편을 통해 많은 것을 다시 생각하게 되었습니다.

어쨌든 주인공이나 비중있는 배역이 그린베레로 설정된 영화들은 꽤 있었으나
비정규전작전에 초점을 맞춘 영화는 존 웨인의 '그린베레' 이후 정말 오랜만이고
실화를 바탕으로 했기에 영화에서 어떻게 풀어낼지 기대됩니다. De Oppresso Liber!"
12 솔져스 (12 Strong),"토르는 헬라에게 망치를 파괴당하고 눈까지 잃는다
그리고 아스가르드 백성들을 이끌고 지구로 온다.
지구로 와서 개눈깔을 이식받은 토르는 
이제 총을 들고 전장으로 나간다.

투다다다다다 퓽 전방수류탄! 푸슝
뭐? 재미없어? 그냥 그렇다고 바보야.

아아아아아 200자 어떻게 채우냐 아아아아아아아
아아아 아~아! 아아아 아~아!

그런데 토르 발전소에서 일하면 돈 겁나 많이 받을듯
아무말 대잔치 아 200자 언제끝나냐
아놔 아놔 아놔 짜증 짜증 짜증

우웩우웩

발냄새 발냄새"
12 솔져스 (12 Strong),"12 스트롱
감독
니콜라이 퍼글식
출연
크리스 헴스워스, 마이클 섀넌, 마이클 페나, 트래반트 로즈
개봉
2018 미국
리뷰보기




크리스 헴스워스 주연의 12 스트롱입니다.
간만에 마이클페나도 퓨리이후로 군인영화를 찍네요.
다른 솔져영화와는 달리 12명의 기병대가 5만의 탈레반 정예군과 맞서싸우는 이야기입니다.
간만에 론 서바이버 이후로 명작영화가 탄생할 것 같습니다 ^^"
12 솔져스 (12 Strong),"  2018년 1월 11탄
12 솔져스
    12 솔져스
감독
니콜라이 퓰시
출연
크리스 헴스워스, 마이클 섀넌, 마이클 페나, 트래반트 로즈
개봉
2018 미국
평점
리뷰보기
        [12 솔져스] 무탈한 오늘을 감사해야 할까?!
  개봉날인 오늘 관람을 했습니다.
따끈따끈 리뷰, 시작합니다.

네영카 악마천국님의 나눔으로 의미있는 시간 가졌네요!!!
이 글을 빌어, 감사 인사 전합니다. ^^

처음 예고편을 봤을 때, 
""9.11 테러 직후, 비밀리에 미국의 정예요원 12명이 아프카니스탄에 갔다.""
이 사건만으로 저의 관심을 끌기에 충분했네요!!!
과연, 거기에서는 어떤 일이 있었던 걸까요?!

수 많은 전쟁영화가 헐리우드에서 만들어지고, 명작으로 불리었지만,
오늘 본 12 솔져스도 그에 못지 않은 작품성이 느껴지는 작품이였네요!!!

현실감 있는 연출로, 영화를 보는 내내 전장에 함께 있는 것 같은 느낌이 들었네요!!!
특히나, 영화에 쓰인 음악은 중요한 씬이 있을 때 마다 한 몫 했었는데,
음악도 참 좋다는 생각을 영화 보면서 느꼈던 것 같습니다.
엔딩곡도 끝까지 듣고 나왔네요~ 자리를 못 뜨겠더라구여!!!

항상 전쟁 영화를 보면서 느끼는 거지만,
수 많은 사람들이 전쟁으로 인해 죽는다는 것이...
때론 비현실적으로 느껴질 때가 많은데, 
지구 어느편에서는 과거에나 지금이나 이런 상황이 존재한다는 것 자체가 너무 안타까울 따름입니다.

더불어 그러한 현실에 살고 있지 않은 나는, 
아이러니하게도 행복하고 감사하다는 생각이 드는 오늘이였네요!! 
또한, 영화 보면서 12 솔져스들이 영화에서 행동하는 모습을 보면서, 
저들이 진정한 전사구나 라는 생각도 했었네요!!! 
희생하는 그들이 있었기에, 
더 큰 아픔이 생기지 않을 수 있다는 것에 감사한 날이기도 했었답니다.

문뜩 전쟁이란 단어의 뜻이 궁금해집니다.
전쟁
둘 이상의 서로 대립하는 국가 또는 이에 준하는 집단 간에
 군사력을 비롯한 각종 수단을 사용해서 상대의 의지를 강제하려고 하는 행위 또는 그 상태!!!

여기서 '상대의 의지를 강제하려고 하는 행위 또는 그 상태' 라는 문구가...

누구나 자신의 의지에 따라 행동하고, 생각할 수 있는 것은 상관이 없는데,
그것을 강제하려고 하고, 무력으로 진압하려고 하는 것이 문제네요!!!

적군이든 아군이든, 강제하려고 하고, 진압하기 위해, 인간의 존엄성을 해치다?!
이것도 생각해 볼 문제인 것 같습니다.

무탈한 일상이 괜히 미안해지는 오늘이네요!!!
오늘 개봉했으니, 아직 못 보신 분들은, 
2시간의 러닝타임 동안 전쟁에 대해서 한 번 생각해 보는 시간, 
가져 보는 것도 나쁘지 않을 것이란 생각이 드네요!!! 
이 영화, 추천합니다!!!"
12 솔져스 (12 Strong),"12 솔져스
감독
니콜라이 퓰시
출연
크리스 헴스워스, 마이클 섀넌, 마이클 페나, 트래반트 로즈
개봉
2018 미국
평점
리뷰보기
        북미 박스 1위!!!   영화 <12 strong>
우리나라에서는 12솔져스로 개봉했다
            내가 이번주 영화 <염력>과 <12솔져스>를 보았는데...
영화 <12솔져스>가
북미에서는 박스 1위였건만
우리나라에선 그닥 빛을 보지 못하고 있다
  영화를 보고 나면 느끼게 될 것 같다
  미국인의 마음을 움직이게 했기에
북미에서는 박스1위가 가능
그러나,,,
우리에겐 크게 와닿진 않았을지도
      ﻿        하지만,,,
나 또한 그날 뉴스보도를 정확하게 기억한다
  그리고
내 개인적인 밀리터리 영화들 가운데에서는
2002년 개봉했던 영화 <블랙호크다운> 이후로
멋지고 재미까지 더해진 영화 <12솔져스>가 아닐까라는 생각이 든다
            전 세계가 목격한 사상 최악의 테러
미국의 쌍둥이 빌딩 사건, 바로 9.11 테러 발생 15일 후, 
미치(크리스 헴스워스)는 사랑하는 가족을 뒤로 한 채
비공식 작전 수행을 위한 11명의 최정예 요원들과 함께
탈레반이 점거한 아프가니스탄에 도착한다 
  
그곳에서 그들을 기다리고 있는 것은
5만 명의 적군과
도저히 승리할 수 없는 불가능한 전쟁뿐! 
 
살아남을 확률 0%
  그러나 반드시 성공해야만 하는 작전
            트랜스포머의 레녹스 중령 이후
가장 포스가 느껴지는 미치 넬슨 대위 역의 크리스 햄스워스
               물론 그를 포함한 12명의 군인들이
그 수많은 총알들 사이에서
기마부대처럼 총을 들고 말을 타며 다다다다~~~ 
총알 한번 맞지 않은 신같은 존재들처럼 느껴지지만 
  분명 실화이기에
  그래서 영화를 보는 내내 긴장감이 돌고 손에 땀을 쥐게 했다
  멋진 밀리터리 영화임에 분명하다
            http://movie.naver.com/movie/bi/mi/mediaView.nhn?code=168037&mid=37590
12 솔져스 동영상
전 세계가 목격한 사상 최악의 테러 발생 15일 후,'미치(크리스 헴스워스)'는 사랑하는 가족을 뒤로 한 ...
movie.naver.com


 "
12 솔져스 (12 Strong),"염력을 볼까 12 솔져스를 볼까 둘다 볼까? 고민을 하다가 염력의 평이 좋지 않기에 12 솔져스를 선택을 하였습니다. 염력은 현재 예매율 1위이기는 한데 네이버 영화 덧글이 정말 별로더군요. 개인적으로 네이버 영화 덧글이 이렇게 나쁠 수도 있다는 것을 처음 알았습니다. 배급사에서 알바를 쓰지 못한 것인지 알바를 쓴건데도 저정도인지는 모르겠지만 말이죠.

아무튼 그래서 12 솔져스를 2월의 첫 영화로 보았습니다. 일단 우리의 토르인 햄식이가 주연입니다. 마블 영화찍기고 바쁘지 않나? 라고 생각했는데 그렇지는 않은가 봅니다. 토르가 좀 한가하기는 하죠... 다른 영웅들에 비해서...

아무튼 12 솔져스는 실화로 바탕으로 만들어진 영화입니다. 머 영화이기에 과장이 되고 재미부분을 좀 더 살린 부분이 없지는 않을 것이라고 생각을 합니다. 그래도 개인적으로 12 솔져스는 미국 우월주의가 거의 나오지 않은 영화라고 생각을 합니다. 머 불가능한 작전을 해냈다. 라는 타일틀만 보고 역시 미국 우월주의라고 말한다면 할 말은 없지만 말이죠. 이 부분은 지극히 개인적인 생각이니 그렇게 알아주시면 좋을 듯 합니다. -> 더 심한 영화들이 엄청나게 많아서 12 솔져스는 정말 아무 생각없이 볼 수 있었음!

12 솔져스는 엄청나게 화려한 전투 장면이 존재하거나 최신 전투 무기가 등장을 하지는 않습니다. 그냥 말을 타고 총을 전투를 하는 것이 대부분입니다. 물론 폭격 지원을 받기는 하지만 말이죠. 말을 타고 다니는 부분 때문인지 몰라도 조금 옛날 서부 영화를 보는 기분도 살짝 들었습니다. 장비는 최신 장비인데 이동 수단은 말이라서 말이죠.

12 솔져스의 예매율이 높은 편은 아니지만 전쟁영화를 좋아하시는 분은 보셔도 좋은 영화라고 생각합니다. 오락성이 큰 영화는 아니지만 오락성이 떨어지는 영화도 아니라고 생각을 합니다. 실화를 바탕으로 만들어진 영화지만 밸런스를 잘 잡았다고 생각을 합니다.

14일에 블랙팬서가 개봉하기 전에 보실 영화가 없다면 12 솔져스를 선택하셔도 좋을 듯 합니다.

12 솔져스
감독
니콜라이 퓰시
출연
크리스 헴스워스, 마이클 섀넌, 마이클 페나, 트래반트 로즈
개봉
2018 미국
평점
리뷰보기"
12 솔져스 (12 Strong),"12 솔져스
감독
니콜라이 퓰시
출연
크리스 헴스워스, 마이클 섀넌, 마이클 페나, 트래반트 로즈
개봉
2018 미국
평점
리뷰보기
[12솔져스]
어제 CGV강변에서 보고온 영화입니다.
 9.11 테러이후 미국이 진행한 작전으로 실화를 바탕으로 만들었습니다.
초반에 테러 발생 후 투입까지가 약간의 지루함이 있지만
전쟁영화로는 상당히 잘만들어졌습니다.
하지만 블랙호크다운(2001) 같은 걸작은 아니고
복잡한 생각하지않고 볼 수 있는 오락영화로 보시면 되겠습니다.
 매월 마지막주 수요일은 문화의 날로 오후5시~9시 영화는 5천원에 볼 수 있습니다.
덕분에 저렴하게 영화한편 보고왔네요. ㅎㅎㅎ
 주인공 미치 넬슨 역으로 크리스 헴스워스가 나옵니다.
토르가 망치가 부서져서..
총을 들고 말타고 다닙니다.
할 스펜서 역으로 마이클 섀넌!!
개인적으로 정이가는 배우로 ""프리미엄러쉬"", ""테이크 쉘터"" 등
제가 좋아하는 영화에 등장하였습니다.
많이들 아시는 ""맨 오브 스틸""에서 조드 장군으로도 나와서 마지막에 목돌아가며 돌아가셨죠..
그리고 샘 딜러 역에 마이클 페나.
앤트맨의 친구 루이스로 등장했었고
""퓨리"", ""아메리칸 허슬"" 에서도 조연으로 연기하였습니다.
눈에 익은 배우죠.
줄거리는 보실분들을 위해 간단히!
미군이 9.11테러 이후 최고의 공격팀으로
이들 12명이 착출되어 전장에 나가게되는대..
실화였다니 영화를 보고나면 대단하다는 생각부터 듭니다.
도스툼 장군이 영화의 키맨 역할을 합니다.
탈레반을 증오하는 남자!
토르는 바쁩니다.
단순한 전쟁만이 아닌 협상과 북부연맹의 중간자 역할까지..
암튼!
  
그들은 말을타고 이동하는대..
 그 이유는?
  
탱크를 상대로 12명이서 말을 타고 전쟁을..
 이것이 가능한지도..
  
 그 12명은 사상자없이 무사히 복귀할 수 있을지도 영화를 보는 재미가 될 것 같네요.
줄거리가 궁금하신 분들만 짧은 예고편 보세요~
http://movie.naver.com/movie/bi/mi/mediaView.nhn?code=168037&mid=37245#tab
12 솔져스 동영상
전 세계가 목격한 사상 최악의 테러 발생 15일 후,'미치(크리스 헴스워스)'는 사랑하는 가족을 뒤로 한 ...
movie.naver.com
12솔져스는 잘 짜여진 전쟁영화로
시각적으로 엄청 놀라운 장면은 없으나
공중 폭격씬이나 다연장포 장면 등 쏠쏠하게 볼만하며
실화를 바탕으로 만들어져 흥미로운 전개가 진행됩니다.
생각없이 보기에 좋은 전쟁영화로 추천합니다.
보시고 스트레스 날리시길!
 마지막으로  전쟁은 일어나지 않는것이 좋다는걸 다시금 느낍니다.
 Peace.. !
   Copyright ⓒ 2018 COMA. All Rights Reserved. 
                           "
12 솔져스 (12 Strong),"12 솔져스
감독 니콜라이 퓰시 출연 크리스 헴스워스, 마이클 섀넌, 마이클 페나, 트래... 개봉 2018 미국
리뷰보기

1월30일 CGV핫딜로 12솔져스를 보게 되었다.
솔직히 포스터 보고 큰 기대를 하지 않았기에 눈내리는날 가야 하나 싶었지만
돈이 아까워서 가서 보게 되었다.
하지만! 내가 왜 이런 생각을 했을까 했을 정도로 정말 재미있고 몰입감있게 본 영화였다.

평점
★★★★/5개만점
BGM이 약한게 이영화의 단점이라 생각된다.
BGM만 더 완벽하게 보완했다면 최고의 영화가 됬을거라고 생각한다.

메인예고편
http://movie.naver.com/movie/bi/mi/mediaView.nhn?code=168037&mid=37245
12 솔져스 동영상
전 세계가 목격한 사상 최악의 테러 발생 15일 후,'미치(크리스 헴스워스)'는 사랑하는 가족을 뒤로 한 ...
movie.naver.com
예고편은 정말 예고편에 불과하다 예고편만 봤을때 흔한 전쟁영화겠지 생각했지만
실제로 보니 더 인간미 넘치고 생생한 영화라고 생각된다.

후기
911테러를 배경으로 하여 실화를 바탕으로 제작된 영화이다.
2012년까지는 존재를 비밀에 부쳤지만 그 이후에는 이들의 희생을 기리기 위해
실제로 911테러 장소에 이들을 기리는 기병대상이 있다고 한다.
이는 영화 마지막에 확인할 수 있다.

총평
이영화를 보면서 허트로커가 약간 투영된 느낌을 받았다.
어디까지나 개인적인 느낌이지만 굉장히 신경써서 만들었다 생각들었고
햄식이형(넬슨/크리스 헴스워스)과 그를 보좌하는 스펜서(마이클 섀넌), 도스툼(네이비드 네가반)의
연기를 중심으로 이야기를 잘 풀어나갔다.
전투의 액션씬 또한 할리우드 영화답게 박진감넘치게 보았다.

포토티켓"
